1.394736842,1.526315789,0.425,0.85
2.578947368,0.842105263,0.95,0.275
1.157894737,1.078947368,0.25,0.425
2.289473684,0.473684211,0.925,0.15
1.263157895,0.763157895,0.3,0.225
1.394736842,1.631578947,0.425,0.9
0.894736842,0.763157895,0.1,0.225
1.157894737,1.263157895,0.25,0.525
0.842105263,0.842105263,0.05,0.275
1.131578947,0.473684211,0.45,0.15
1.263157895,1.526315789,0.3,0.85
1.605263158,1.078947368,0.525,0.425
2.578947368,1.526315789,0.95,0.775
2.289473684,0.868421053,0.925,0.475
1.842105263,1.894736842,0.675,0.85
1.368421053,1.105263158,0.275,0.425
2.447368421,0.684210526,0.775,0.3
1.105263158,0.526315789,0.475,0.1
2.236842105,1.026315789,0.9,0.525
1.473684211,0.947368421,0.525,0.675
1.684210526,0.684210526,0.85,0.05
1.157894737,1.368421053,0.225,0.45
1.473684211,2.315789474,0.15,0.95
2.368421053,0.842105263,0.85,0.25
0.973684211,1.921052632,0.425,0.925
1.473684211,0.947368421,0.15,0.675
1.105263158,0.684210526,0.475,0.05
2.236842105,0.842105263,0.9,0.25
1.473684211,1.368421053,0.525,0.45
1.684210526,0.526315789,0.85,0.1
0.973684211,0.684210526,0.425,0.3
1.157894737,1.026315789,0.225,0.525
2.368421053,2.315789474,0.85,0.95
1.368421053,1.921052632,0.275,0.925
2.447368421,1.105263158,0.775,0.425
0.894736842,1.263157895,0.1,0.525
1.842105263,1.078947368,0.675,0.425
2.578947368,0.868421053,0.95,0.475
0.842105263,1.894736842,0.05,0.85
1.263157895,0.473684211,0.3,0.15
1.131578947,1.526315789,0.45,0.85
1.605263158,1.526315789,0.525,0.775
1.394736842,0.763157895,0.425,0.225
1.157894737,0.842105263,0.25,0.275
2.289473684,1.631578947,0.925,0.9
2.289473684,0.684210526,0.925,0.3
1.105263158,1.078947368,0.475,0.425
1.473684211,1.026315789,0.15,0.525
0.842105263,0.842105263,0.05,0.25
1.157894737,1.526315789,0.225,0.775
1.368421053,0.526315789,0.275,0.1
1.131578947,1.105263158,0.45,0.425
1.473684211,1.631578947,0.525,0.9
1.842105263,2.315789474,0.675,0.95
1.684210526,1.894736842,0.85,0.85
2.368421053,0.763157895,0.85,0.225
1.605263158,0.842105263,0.525,0.275
1.394736842,0.947368421,0.425,0.675
0.894736842,1.368421053,0.1,0.45
1.157894737,1.526315789,0.25,0.85
1.263157895,0.684210526,0.3,0.05
2.578947368,1.921052632,0.95,0.925
0.973684211,1.263157895,0.425,0.525
2.447368421,0.868421053,0.775,0.475
2.236842105,0.473684211,0.9,0.15
2.447368421,0.842105263,0.775,0.275
1.605263158,1.105263158,0.525,0.425
1.105263158,1.263157895,0.475,0.525
0.894736842,0.684210526,0.1,0.3
0.842105263,1.921052632,0.05,0.925
1.157894737,1.078947368,0.225,0.425
2.368421053,1.631578947,0.85,0.9
1.131578947,2.315789474,0.45,0.95
1.684210526,0.473684211,0.85,0.15
1.157894737,0.947368421,0.25,0.675
2.236842105,1.526315789,0.9,0.775
1.394736842,0.684210526,0.425,0.05
1.842105263,1.026315789,0.675,0.525
1.473684211,1.894736842,0.15,0.85
0.973684211,1.368421053,0.425,0.45
1.368421053,0.868421053,0.275,0.475
1.263157895,0.842105263,0.3,0.25
2.289473684,0.526315789,0.925,0.1
2.578947368,0.763157895,0.95,0.225
1.473684211,1.526315789,0.525,0.85
2.447368421,0.473684211,0.775,0.15
1.684210526,0.842105263,0.85,0.275
0.894736842,0.947368421,0.1,0.675
1.157894737,1.105263158,0.25,0.425
0.842105263,1.078947368,0.05,0.425
1.131578947,0.684210526,0.45,0.3
2.368421053,1.921052632,0.85,0.925
1.105263158,1.631578947,0.475,0.9
1.157894737,1.263157895,0.225,0.525
1.605263158,2.315789474,0.525,0.95
2.236842105,0.763157895,0.9,0.225
1.394736842,0.526315789,0.425,0.1
1.842105263,0.684210526,0.675,0.05
1.473684211,0.868421053,0.15,0.475
1.263157895,1.026315789,0.3,0.525
1.368421053,1.368421053,0.275,0.45
2.289473684,0.842105263,0.925,0.25
1.473684211,1.894736842,0.525,0.85
1.684210526,1.026315789,0.85,0.525
1.473684211,0.473684211,0.525,0.15
1.157894737,0.526315789,0.25,0.1
1.157894737,0.868421053,0.225,0.475
1.368421053,1.078947368,0.275,0.425
1.263157895,1.105263158,0.3,0.425
2.368421053,1.526315789,0.85,0.775
2.289473684,0.947368421,0.925,0.675
0.842105263,2.315789474,0.05,0.95
1.131578947,1.631578947,0.45,0.9
2.578947368,0.842105263,0.95,0.25
1.605263158,1.368421053,0.525,0.45
1.842105263,0.684210526,0.675,0.3
1.473684211,0.763157895,0.15,0.225
2.368421053,0.868421053,0.85,0.475
1.263157895,1.526315789,0.3,0.775
1.394736842,0.842105263,0.425,0.275
1.842105263,0.473684211,0.675,0.15
1.157894737,1.631578947,0.25,0.9
0.842105263,0.868421053,0.05,0.475
1.131578947,1.263157895,0.45,0.525
1.605263158,0.763157895,0.525,0.225
0.894736842,1.526315789,0.1,0.85
2.289473684,1.078947368,0.925,0.425
2.578947368,1.894736842,0.95,0.85
2.368421053,0.947368421,0.85,0.675
1.105263158,1.921052632,0.475,0.925
2.236842105,1.105263158,0.9,0.425
1.473684211,1.368421053,0.15,0.45
1.473684211,0.842105263,0.525,0.25
1.684210526,0.684210526,0.85,0.3
1.368421053,0.684210526,0.275,0.05
0.973684211,1.026315789,0.425,0.525
1.157894737,0.526315789,0.225,0.1
2.447368421,2.315789474,0.775,0.95
1.105263158,0.842105263,0.475,0.25
1.473684211,0.684210526,0.525,0.05
1.368421053,0.684210526,0.275,0.3
1.684210526,0.947368421,0.85,0.675
2.447368421,1.368421053,0.775,0.45
1.473684211,0.526315789,0.15,0.1
0.973684211,1.105263158,0.425,0.425
1.157894737,1.921052632,0.225,0.925
2.236842105,2.315789474,0.9,0.95
2.368421053,1.026315789,0.85,0.525
2.289473684,0.842105263,0.925,0.275
2.578947368,0.473684211,0.95,0.15
0.894736842,0.868421053,0.1,0.475
1.157894737,1.894736842,0.25,0.85
1.263157895,1.078947368,0.3,0.425
1.131578947,0.763157895,0.45,0.225
1.605263158,1.631578947,0.525,0.9
0.842105263,1.526315789,0.05,0.85
1.842105263,1.263157895,0.675,0.525
1.394736842,1.526315789,0.425,0.775
2.289473684,1.026315789,0.925,0.525
1.394736842,1.263157895,0.425,0.525
1.842105263,0.868421053,0.675,0.475
1.157894737,0.473684211,0.25,0.15
0.842105263,1.368421053,0.05,0.45
1.368421053,0.763157895,0.275,0.225
0.973684211,2.315789474,0.425,0.95
1.263157895,1.894736842,0.3,0.85
1.684210526,1.631578947,0.85,0.9
0.894736842,1.526315789,0.1,0.775
1.605263158,0.526315789,0.525,0.1
1.473684211,0.842105263,0.15,0.275
1.157894737,0.842105263,0.225,0.25
1.131578947,0.947368421,0.45,0.675
1.105263158,1.526315789,0.475,0.85
2.368421053,1.105263158,0.85,0.425
2.236842105,1.078947368,0.9,0.425
2.447368421,1.263157895,0.775,0.525
0.894736842,0.684210526,0.1,0.05
1.394736842,1.921052632,0.425,0.925
2.578947368,1.526315789,0.95,0.85
0.973684211,0.473684211,0.425,0.15
1.157894737,1.368421053,0.25,0.45
0.842105263,1.026315789,0.05,0.525
1.263157895,1.263157895,0.3,0.525
1.394736842,0.868421053,0.425,0.475
1.684210526,0.763157895,0.85,0.225
1.842105263,1.631578947,0.675,0.9
0.894736842,2.315789474,0.1,0.95
2.289473684,1.526315789,0.925,0.775
1.368421053,1.894736842,0.275,0.85
1.131578947,1.921052632,0.45,0.925
2.578947368,1.105263158,0.95,0.425
1.605263158,0.842105263,0.525,0.25
1.105263158,0.684210526,0.475,0.3
1.473684211,0.684210526,0.15,0.05
1.473684211,0.842105263,0.525,0.275
1.157894737,0.947368421,0.225,0.675
2.368421053,1.078947368,0.85,0.425
2.447368421,1.526315789,0.775,0.85
2.236842105,0.526315789,0.9,0.1
0.973684211,1.526315789,0.425,0.775
1.842105263,0.842105263,0.675,0.275
1.263157895,1.631578947,0.3,0.9
2.578947368,1.263157895,0.95,0.525
1.605263158,0.868421053,0.525,0.475
0.894736842,1.078947368,0.1,0.425
0.842105263,0.763157895,0.05,0.225
1.157894737,1.526315789,0.25,0.775
1.394736842,0.473684211,0.425,0.15
1.131578947,1.894736842,0.45,0.85
2.289473684,1.526315789,0.925,0.85
2.236842105,0.842105263,0.9,0.275
2.447368421,0.684210526,0.775,0.05
2.578947368,0.684210526,0.95,0.3
0.973684211,1.526315789,0.425,0.85
1.473684211,1.921052632,0.525,0.925
2.447368421,0.947368421,0.775,0.675
1.105263158,1.368421053,0.475,0.45
2.236842105,0.684210526,0.9,0.05
1.473684211,1.921052632,0.15,0.925
1.473684211,1.026315789,0.525,0.525
2.368421053,0.526315789,0.85,0.1
1.684210526,1.105263158,0.85,0.425
0.973684211,0.842105263,0.425,0.25
1.157894737,0.684210526,0.225,0.3
1.368421053,2.315789474,0.275,0.95
2.447368421,1.263157895,0.775,0.525
1.368421053,1.894736842,0.275,0.85
2.236842105,0.868421053,0.9,0.475
1.394736842,0.631578947,0.425,0.25
1.842105263,0.842105263,0.675,0.25
0.973684211,0.763157895,0.425,0.225
1.263157895,1.026315789,0.3,0.525
1.263157895,2.315789474,0.3,0.95
1.105263158,1.921052632,0.55,0.925
1.684210526,1.368421053,0.85,0.45
1.157894737,1.526315789,0.225,0.85
1.605263158,0.842105263,0.525,0.275
1.105263158,0.684210526,0.475,0.3
1.473684211,0.526315789,0.525,0.3
2.368421053,1.105263158,0.85,0.425
0.973684211,1.368421053,0.425,0.45
1.157894737,1.526315789,0.25,0.775
0.842105263,0.947368421,0.25,0.55
2.289473684,1.631578947,0.925,0.9
2.578947368,0.947368421,0.95,0.675
1.605263158,2.315789474,0.525,0.95
1.394736842,0.763157895,0.425,0.225
0.842105263,1.078947368,0.25,0.425
1.105263158,1.368421053,0.55,0.45
1.368421053,0.526315789,0.275,0.3
1.684210526,1.263157895,0.85,0.525
2.236842105,0.947368421,0.9,0.675
1.263157895,0.842105263,0.3,0.25
2.368421053,1.526315789,0.85,0.775
2.289473684,0.868421053,0.925,0.475
2.578947368,1.894736842,0.95,0.85
2.447368421,1.026315789,0.775,0.525
1.263157895,0.684210526,0.3,0.3
1.842105263,1.921052632,0.675,0.925
1.473684211,1.631578947,0.525,0.9
0.973684211,0.842105263,0.425,0.275
1.157894737,1.526315789,0.25,0.85
1.105263158,1.105263158,0.475,0.425
1.157894737,0.947368421,0.225,0.55
1.131578947,0.631578947,0.45,0.25
1.605263158,0.526315789,0.525,0.3
1.394736842,1.078947368,0.425,0.425
0.842105263,1.263157895,0.25,0.525
2.368421053,0.868421053,0.85,0.475
1.105263158,0.842105263,0.55,0.25
1.368421053,2.315789474,0.275,0.95
1.263157895,1.368421053,0.3,0.45
2.289473684,0.763157895,0.925,0.225
2.236842105,1.526315789,0.9,0.775
1.684210526,0.947368421,0.85,0.675
1.131578947,1.921052632,0.45,0.925
1.105263158,0.631578947,0.475,0.25
1.842105263,1.026315789,0.675,0.525
2.578947368,1.105263158,0.95,0.425
0.973684211,1.526315789,0.425,0.85
1.157894737,1.631578947,0.25,0.9
1.157894737,0.842105263,0.225,0.275
1.473684211,1.894736842,0.525,0.85
1.263157895,0.947368421,0.3,0.55
2.447368421,0.684210526,0.775,0.3
0.842105263,1.921052632,0.25,0.925
1.605263158,1.263157895,0.525,0.525
1.684210526,1.105263158,0.85,0.425
1.157894737,1.078947368,0.25,0.425
1.263157895,0.842105263,0.3,0.275
1.131578947,0.763157895,0.45,0.225
2.236842105,2.315789474,0.9,0.95
2.447368421,0.526315789,0.775,0.3
1.842105263,0.868421053,0.675,0.475
1.105263158,1.894736842,0.55,0.85
2.368421053,1.526315789,0.85,0.85
1.105263158,1.368421053,0.475,0.45
1.394736842,1.631578947,0.425,0.9
2.578947368,0.842105263,0.95,0.25
1.157894737,0.631578947,0.225,0.25
2.289473684,1.026315789,0.925,0.525
1.368421053,1.526315789,0.275,0.775
1.263157895,0.947368421,0.3,0.675
0.973684211,0.947368421,0.425,0.55
1.473684211,0.684210526,0.525,0.3
1.131578947,0.526315789,0.45,0.3
2.236842105,0.842105263,0.9,0.275
0.842105263,1.526315789,0.25,0.85
2.578947368,0.868421053,0.95,0.475
1.105263158,1.105263158,0.55,0.425
1.157894737,1.026315789,0.25,0.525
1.157894737,1.263157895,0.225,0.525
0.973684211,0.684210526,0.425,0.3
1.842105263,1.526315789,0.675,0.775
2.289473684,1.894736842,0.925,0.85
1.684210526,1.921052632,0.85,0.925
2.447368421,0.763157895,0.775,0.225
1.394736842,1.368421053,0.425,0.45
2.368421053,0.631578947,0.85,0.25
1.368421053,0.842105263,0.275,0.25
1.263157895,2.315789474,0.3,0.95
1.605263158,1.631578947,0.525,0.9
1.263157895,1.078947368,0.3,0.425
1.473684211,0.947368421,0.525,0.675
1.105263158,0.947368421,0.475,0.55
1.157894737,1.263157895,0.25,0.525
0.842105263,0.684210526,0.25,0.3
1.105263158,1.026315789,0.55,0.525
0.973684211,0.868421053,0.425,0.475
1.157894737,0.526315789,0.225,0.3
1.131578947,1.894736842,0.45,0.85
2.289473684,1.105263158,0.925,0.425
2.578947368,1.526315789,0.95,0.775
2.236842105,1.526315789,0.9,0.85
1.842105263,0.842105263,0.675,0.275
2.447368421,1.921052632,0.775,0.925
1.605263158,0.631578947,0.525,0.25
1.105263158,0.763157895,0.475,0.225
1.394736842,0.947368421,0.425,0.675
1.473684211,2.315789474,0.525,0.95
2.368421053,1.078947368,0.85,0.425
1.263157895,1.631578947,0.3,0.9
1.684210526,0.947368421,0.85,0.55
1.368421053,1.368421053,0.275,0.45
1.263157895,0.842105263,0.3,0.25
1.131578947,1.263157895,0.45,0.525
1.394736842,0.842105263,0.425,0.25
1.684210526,0.526315789,0.85,0.3
1.105263158,0.842105263,0.55,0.275
1.157894737,1.026315789,0.225,0.525
2.289473684,0.684210526,0.925,0.3
2.368421053,1.631578947,0.85,0.9
0.973684211,0.947368421,0.425,0.675
1.105263158,1.526315789,0.475,0.775
0.842105263,2.315789474,0.25,0.95
1.263157895,1.105263158,0.3,0.425
1.473684211,1.921052632,0.525,0.925
1.368421053,1.526315789,0.275,0.85
1.263157895,0.947368421,0.3,0.55
2.447368421,0.631578947,0.775,0.25
1.605263158,0.868421053,0.525,0.475
2.236842105,0.763157895,0.9,0.225
1.842105263,1.368421053,0.675,0.45
2.578947368,1.078947368,0.95,0.425
1.157894737,1.894736842,0.25,0.85
2.236842105,0.947368421,0.9,0.55
1.263157895,1.894736842,0.3,0.85
1.842105263,0.631578947,0.675,0.25
1.473684211,0.868421053,0.525,0.475
1.157894737,0.763157895,0.25,0.225
1.368421053,1.921052632,0.275,0.925
1.263157895,1.105263158,0.3,0.425
2.447368421,1.526315789,0.775,0.85
1.605263158,1.078947368,0.525,0.425
2.578947368,1.368421053,0.95,0.45
1.131578947,1.631578947,0.45,0.9
1.105263158,0.842105263,0.475,0.275
1.394736842,1.026315789,0.425,0.525
0.842105263,0.526315789,0.25,0.3
1.157894737,0.684210526,0.225,0.3
2.289473684,0.842105263,0.925,0.25
1.105263158,1.263157895,0.55,0.525
0.973684211,1.526315789,0.425,0.775
2.368421053,0.947368421,0.85,0.675
1.684210526,2.315789474,0.85,0.95
1.105263158,0.842105263,0.475,0.25
1.394736842,0.842105263,0.425,0.275
0.842105263,1.631578947,0.25,0.9
1.105263158,0.947368421,0.55,0.675
0.973684211,1.263157895,0.425,0.525
1.157894737,2.315789474,0.225,0.95
2.368421053,0.684210526,0.85,0.3
1.684210526,1.026315789,0.85,0.525
2.289473684,0.526315789,0.925,0.3
1.131578947,1.526315789,0.45,0.775
1.473684211,1.105263158,0.525,0.425
2.447368421,0.947368421,0.775,0.55
1.263157895,0.868421053,0.3,0.475
2.236842105,1.078947368,0.9,0.425
1.368421053,0.631578947,0.275,0.25
1.157894737,1.368421053,0.25,0.45
2.578947368,1.921052632,0.95,0.925
1.263157895,1.526315789,0.3,0.85
1.605263158,1.894736842,0.525,0.85
1.842105263,0.763157895,0.675,0.225
2.447368421,1.894736842,0.775,0.85
1.842105263,1.631578947,0.675,0.9
1.263157895,0.842105263,0.3,0.275
2.578947368,1.026315789,0.95,0.525
0.973684211,0.631578947,0.425,0.25
1.157894737,0.684210526,0.25,0.3
1.157894737,1.105263158,0.225,0.425
1.131578947,0.947368421,0.45,0.55
1.105263158,1.921052632,0.475,0.925
1.473684211,1.526315789,0.525,0.85
2.289473684,1.078947368,0.925,0.425
1.605263158,1.368421053,0.525,0.45
2.236842105,0.526315789,0.9,0.3
0.842105263,0.842105263,0.25,0.25
1.684210526,0.868421053,0.85,0.475
1.368421053,1.263157895,0.275,0.525
1.263157895,0.947368421,0.3,0.675
2.368421053,0.763157895,0.85,0.225
1.105263158,2.315789474,0.55,0.95
1.394736842,1.526315789,0.425,0.775
1.605263158,0.947368421,0.525,0.675
2.236842105,0.842105263,0.9,0.25
0.842105263,0.868421053,0.25,0.475
2.368421053,1.263157895,0.85,0.525
1.105263158,0.526315789,0.55,0.3
1.368421053,0.763157895,0.275,0.225
1.684210526,1.078947368,0.85,0.425
1.394736842,2.315789474,0.425,0.95
1.263157895,1.526315789,0.3,0.775
1.263157895,1.026315789,0.3,0.525
1.105263158,1.894736842,0.475,0.85
1.473684211,0.631578947,0.525,0.25
1.157894737,0.947368421,0.25,0.55
1.842105263,1.526315789,0.675,0.85
0.973684211,1.105263158,0.425,0.425
1.157894737,1.921052632,0.225,0.925
1.131578947,0.684210526,0.45,0.3
2.578947368,0.842105263,0.95,0.275
2.447368421,1.631578947,0.775,0.9
2.289473684,1.368421053,0.925,0.45
2.236842105,1.263157895,0.9,0.525
1.394736842,0.868421053,0.425,0.475
0.842105263,1.368421053,0.25,0.45
1.105263158,0.763157895,0.55,0.225
1.368421053,1.078947368,0.275,0.425
1.263157895,0.526315789,0.3,0.3
2.289473684,0.947368421,0.925,0.675
1.605263158,1.526315789,0.525,0.775
2.368421053,2.315789474,0.85,0.95
1.684210526,0.842105263,0.85,0.25
1.263157895,1.631578947,0.3,0.9
2.447368421,1.105263158,0.775,0.425
1.105263158,1.526315789,0.475,0.85
1.842105263,0.684210526,0.675,0.3
1.473684211,0.842105263,0.525,0.275
1.157894737,0.631578947,0.25,0.25
1.131578947,1.026315789,0.45,0.525
2.578947368,0.947368421,0.95,0.55
0.973684211,1.921052632,0.425,0.925
1.157894737,1.894736842,0.225,0.85
1.157894737,1.526315789,0.225,0.775
1.131578947,1.105263158,0.45,0.425
0.842105263,1.894736842,0.25,0.85
2.236842105,1.026315789,0.9,0.525
1.842105263,1.263157895,0.675,0.525
1.105263158,0.868421053,0.55,0.475
0.973684211,0.526315789,0.425,0.3
2.578947368,0.684210526,0.95,0.3
1.157894737,0.842105263,0.25,0.275
2.289473684,1.526315789,0.925,0.85
1.105263158,2.315789474,0.475,0.95
1.605263158,0.842105263,0.525,0.25
1.263157895,1.368421053,0.3,0.45
1.473684211,0.763157895,0.525,0.225
1.684210526,0.631578947,0.85,0.25
1.263157895,1.078947368,0.3,0.425
2.447368421,0.947368421,0.775,0.675
1.394736842,0.947368421,0.425,0.55
2.368421053,1.921052632,0.85,0.925
1.368421053,1.631578947,0.275,0.9
2.289473684,1.526315789,0.925,0.775
1.842105263,1.105263158,0.675,0.425
1.157894737,0.526315789,0.25,0.3
1.157894737,0.868421053,0.225,0.475
1.131578947,0.842105263,0.45,0.275
2.578947368,1.263157895,0.95,0.525
0.842105263,1.026315789,0.25,0.525
1.105263158,1.526315789,0.55,0.85
0.973684211,1.894736842,0.425,0.85
2.236842105,0.684210526,0.9,0.3
1.473684211,0.842105263,0.525,0.25
1.605263158,0.947368421,0.525,0.55
1.263157895,0.763157895,0.3,0.225
1.105263158,1.078947368,0.475,0.425
2.368421053,1.368421053,0.85,0.45
1.263157895,0.631578947,0.3,0.25
1.368421053,0.947368421,0.275,0.675
1.394736842,1.921052632,0.425,0.925
1.684210526,1.631578947,0.85,0.9
2.447368421,2.315789474,0.775,0.95
1.105263158,0.947368421,0.475,0.675
1.473684211,1.026315789,0.525,0.525
0.973684211,0.842105263,0.425,0.25
1.157894737,1.368421053,0.225,0.45
2.289473684,0.631578947,0.925,0.25
1.368421053,0.684210526,0.275,0.3
2.368421053,0.947368421,0.85,0.55
1.263157895,1.526315789,0.3,0.775
2.578947368,1.631578947,0.95,0.9
1.394736842,1.526315789,0.425,0.85
1.684210526,1.894736842,0.85,0.85
1.842105263,0.526315789,0.675,0.3
0.842105263,0.763157895,0.25,0.225
1.105263158,1.078947368,0.55,0.425
1.263157895,1.263157895,0.3,0.525
1.131578947,0.868421053,0.45,0.475
2.236842105,1.105263158,0.9,0.425
2.447368421,0.842105263,0.775,0.275
1.605263158,1.921052632,0.525,0.925
1.157894737,2.315789474,0.25,0.95
1.605263158,0.684210526,0.525,0.3
0.842105263,1.105263158,0.25,0.425
1.157894737,0.947368421,0.25,0.675
2.368421053,0.842105263,0.85,0.275
1.394736842,1.894736842,0.425,0.85
1.263157895,1.263157895,0.3,0.525
1.684210526,0.763157895,0.85,0.225
1.105263158,0.631578947,0.55,0.25
1.368421053,1.026315789,0.275,0.525
1.263157895,0.868421053,0.3,0.475
1.131578947,1.078947368,0.45,0.425
1.842105263,2.315789474,0.675,0.95
2.447368421,0.842105263,0.775,0.25
2.236842105,1.921052632,0.9,0.925
1.842105263,1.894736842,0.675,0.85
1.605263158,1.105263158,0.525,0.425
1.263157895,0.631578947,0.3,0.25
1.473684211,0.947368421,0.525,0.55
1.157894737,1.921052632,0.25,0.925
1.368421053,0.868421053,0.275,0.475
